image_id,label
ISIC_0030227,2
ISIC_0033697,5
ISIC_0025919,5
ISIC_0032179,2
ISIC_0033281,5
ISIC_0024351,4
ISIC_0024468,0
ISIC_0033319,5
ISIC_0025198,5
ISIC_0029847,1
ISIC_0024478,5
ISIC_0032421,5
ISIC_0024588,5
ISIC_0026339,5
ISIC_0030902,5
ISIC_0024817,5
ISIC_0024986,5
ISIC_0027362,5
ISIC_0032847,4
ISIC_0030738,5
ISIC_0028988,5
ISIC_0031068,5
ISIC_0027543,5
ISIC_0026727,5
ISIC_0028691,5
ISIC_0033355,5
ISIC_0031363,5
ISIC_0029987,5
ISIC_0033212,2
ISIC_0027260,4
ISIC_0033161,5
ISIC_0026908,5
ISIC_0029753,5
ISIC_0033744,2
ISIC_0031254,5
ISIC_0028810,5
ISIC_0024629,5
ISIC_0028951,5
ISIC_0025828,5
ISIC_0024702,4
ISIC_0028340,5
ISIC_0030634,5
ISIC_0031657,5
ISIC_0032246,1
ISIC_0028736,5
ISIC_0033779,4
ISIC_0029672,5
ISIC_0024771,0
ISIC_0033914,5
ISIC_0033997,5
ISIC_0029175,5
ISIC_0024679,4
ISIC_0029053,1
ISIC_0031880,5
ISIC_0026535,5
ISIC_0026461,5
ISIC_0032233,5
ISIC_0027187,4
ISIC_0026674,5
ISIC_0026129,5
ISIC_0025338,5
ISIC_0030079,5
ISIC_0028453,5
ISIC_0025176,5
ISIC_0025808,0
ISIC_0028255,5
ISIC_0026552,5
ISIC_0024480,5
ISIC_0024438,5
ISIC_0025516,5
ISIC_0028093,5
ISIC_0031660,5
ISIC_0026468,0
ISIC_0030987,5
ISIC_0026201,5
ISIC_0033459,5
ISIC_0024356,5
ISIC_0026180,5
ISIC_0026894,5
ISIC_0026272,5
ISIC_0025280,5
ISIC_0033990,5
ISIC_0026329,5
ISIC_0031853,2
ISIC_0028612,5
ISIC_0028774,2
ISIC_0025647,5
ISIC_0029048,2
ISIC_0025383,1
ISIC_0028140,5
ISIC_0025380,5
ISIC_0026675,2
ISIC_0033888,5
ISIC_0028976,5
ISIC_0025387,2
ISIC_0029442,5
ISIC_0026815,5
ISIC_0025127,4
ISIC_0030610,5
ISIC_0032680,5
ISIC_0029494,5
ISIC_0030011,3
ISIC_0027816,5
ISIC_0027112,5
ISIC_0032795,5
ISIC_0024686,5
ISIC_0029547,4
ISIC_0029196,5
ISIC_0029903,5
ISIC_0032570,2
ISIC_0030569,5
ISIC_0028158,0
ISIC_0032190,4
ISIC_0031712,1
ISIC_0032112,5
ISIC_0029430,5
ISIC_0026825,5
ISIC_0025985,2
ISIC_0029805,1
ISIC_0034174,5
ISIC_0031298,1
ISIC_0026831,1
ISIC_0024412,2
ISIC_0026542,5
ISIC_0029374,5
ISIC_0026484,5
ISIC_0025833,5
ISIC_0027972,5
ISIC_0031613,5
ISIC_0028193,5
ISIC_0031990,5
ISIC_0033950,5
ISIC_0029617,2
ISIC_0026637,2
ISIC_0032519,5
ISIC_0033075,5
ISIC_0031423,5
ISIC_0031680,5
ISIC_0030030,5
ISIC_0027405,5
ISIC_0033599,5
ISIC_0028398,5
ISIC_0032791,5
ISIC_0032146,1
ISIC_0026651,5
ISIC_0033088,2
ISIC_0031757,5
ISIC_0028912,5
ISIC_0024980,5
ISIC_0030570,5
ISIC_0033314,5
ISIC_0024922,5
ISIC_0028384,5
ISIC_0025929,5
ISIC_0031807,5
ISIC_0024773,2
ISIC_0034160,1
ISIC_0024453,2
ISIC_0027399,5
ISIC_0032389,4
ISIC_0030252,5
ISIC_0028326,4
ISIC_0033150,5
ISIC_0029739,5
ISIC_0027376,5
ISIC_0028769,5
ISIC_0032393,5
ISIC_0024752,5
ISIC_0025650,1
ISIC_0028771,5
ISIC_0025592,4
ISIC_0033148,5
ISIC_0025706,5
ISIC_0028285,4
ISIC_0031738,0
ISIC_0028185,5
ISIC_0031133,2
ISIC_0031221,5
ISIC_0024972,4
ISIC_0025088,5
ISIC_0031639,2
ISIC_0028184,5
ISIC_0028762,5
ISIC_0034111,5
ISIC_0033986,4
ISIC_0024871,2
ISIC_0032749,5
ISIC_0024318,3
ISIC_0027539,5
ISIC_0031883,5
ISIC_0029103,5
ISIC_0034061,4
ISIC_0031455,5
ISIC_0025306,5
ISIC_0025082,5
ISIC_0032724,4
ISIC_0030812,2
ISIC_0029689,5
ISIC_0028104,2
ISIC_0032354,5
ISIC_0030925,4
ISIC_0025989,5
ISIC_0027381,5
ISIC_0031332,5
ISIC_0030838,5
ISIC_0028784,5
ISIC_0029839,4
ISIC_0030778,1
ISIC_0029310,5
ISIC_0028385,5
ISIC_0024886,4
ISIC_0033949,2
ISIC_0024976,5
ISIC_0033787,5
ISIC_0025440,5
ISIC_0027656,5
ISIC_0026504,5
ISIC_0032711,5
ISIC_0026752,5
ISIC_0028956,5
ISIC_0032512,5
ISIC_0028027,5
ISIC_0029223,5
ISIC_0025269,5
ISIC_0032523,5
ISIC_0029741,2
ISIC_0029142,5
ISIC_0033750,2
ISIC_0030372,2
ISIC_0032221,5
ISIC_0031389,4
ISIC_0032234,5
ISIC_0026776,5
ISIC_0027627,5
ISIC_0033083,5
ISIC_0027817,5
ISIC_0029015,5
ISIC_0028454,5
ISIC_0025265,4
ISIC_0030953,0
ISIC_0031588,5
ISIC_0032697,5
ISIC_0032290,1
ISIC_0031196,2
ISIC_0028344,5
ISIC_0024781,5
ISIC_0024449,4
ISIC_0028214,5
ISIC_0025393,5
ISIC_0030854,5
ISIC_0027012,5
ISIC_0031174,5
ISIC_0033339,5
ISIC_0031011,5
ISIC_0028249,5
ISIC_0032227,5
ISIC_0029117,5
ISIC_0029404,6
ISIC_0033689,5
ISIC_0024368,5
ISIC_0025983,5
ISIC_0027078,5
ISIC_0034049,4
ISIC_0026181,5
ISIC_0033100,5
ISIC_0025879,2
ISIC_0025609,5
ISIC_0033765,5
ISIC_0026925,5
ISIC_0033211,5
ISIC_0033884,2
ISIC_0026239,4
ISIC_0026644,2
ISIC_0031429,3
ISIC_0028975,5
ISIC_0034201,2
ISIC_0030105,2
ISIC_0027264,5
ISIC_0032983,2
ISIC_0031623,5
ISIC_0030596,5
ISIC_0028213,5
ISIC_0032170,2
ISIC_0032665,2
ISIC_0031181,2
ISIC_0025413,4
ISIC_0026519,5
ISIC_0034048,4
ISIC_0024808,5
ISIC_0025183,5
ISIC_0031925,1
ISIC_0030621,5
ISIC_0031711,4
ISIC_0030624,5
ISIC_0031661,5
ISIC_0033557,5
ISIC_0033664,5
ISIC_0028553,5
ISIC_0024323,4
ISIC_0033479,4
ISIC_0032777,1
ISIC_0026618,5
ISIC_0028139,5
ISIC_0031239,4
ISIC_0028675,5
ISIC_0028329,1
ISIC_0031741,4
ISIC_0031744,5
ISIC_0032715,6
ISIC_0030052,5
ISIC_0024414,5
ISIC_0025129,5
ISIC_0028357,5
ISIC_0029996,5
ISIC_0024885,1
ISIC_0027470,2
ISIC_0026167,4
ISIC_0031263,1
ISIC_0026629,3
ISIC_0028885,6
ISIC_0033655,4
ISIC_0028903,5
ISIC_0032695,4
ISIC_0028535,5
ISIC_0025887,5
ISIC_0028629,5
ISIC_0027037,2
ISIC_0031470,1
ISIC_0030929,4
ISIC_0030907,5
ISIC_0031105,5
ISIC_0028131,5
ISIC_0031736,5
ISIC_0026539,2
ISIC_0029822,5
ISIC_0031251,5
ISIC_0031476,5
ISIC_0024948,0
ISIC_0028640,2
ISIC_0029811,0
ISIC_0025222,2
ISIC_0027532,5
ISIC_0030203,2
ISIC_0033146,1
ISIC_0033684,5
ISIC_0027799,5
ISIC_0031517,4
ISIC_0033385,5
ISIC_0029790,5
ISIC_0025358,0
ISIC_0026587,5
ISIC_0033301,1
ISIC_0030896,5
ISIC_0030140,5
ISIC_0024762,5
ISIC_0033141,4
ISIC_0026924,5
ISIC_0030552,4
ISIC_0028466,5
ISIC_0029583,5
ISIC_0030681,4
ISIC_0025515,2
ISIC_0028851,5
ISIC_0030355,5
ISIC_0034089,4
ISIC_0032688,2
ISIC_0032927,4
ISIC_0027234,4
ISIC_0031247,5
ISIC_0029665,5
ISIC_0029433,5
ISIC_0029409,5
ISIC_0027000,5
ISIC_0027569,5
ISIC_0024826,5
ISIC_0031777,5
ISIC_0030089,4
ISIC_0026839,5
ISIC_0029459,5
ISIC_0033483,1
ISIC_0026688,5
ISIC_0028952,2
ISIC_0026684,5
ISIC_0032655,2
ISIC_0028136,5
ISIC_0027863,4
ISIC_0024361,5
ISIC_0030689,4
ISIC_0028946,5
ISIC_0026016,2
ISIC_0024698,5
ISIC_0025971,1
ISIC_0028697,5
ISIC_0032528,5
ISIC_0033540,5
ISIC_0027982,2
ISIC_0028390,5
ISIC_0026138,0
ISIC_0032561,5
ISIC_0027475,5
ISIC_0025128,4
ISIC_0025025,5
ISIC_0027224,5
ISIC_0027634,5
ISIC_0028500,5
ISIC_0032743,5
ISIC_0031114,5
ISIC_0026168,5
ISIC_0029174,5
ISIC_0026198,5
ISIC_0025484,2
ISIC_0025195,4
ISIC_0033321,2
ISIC_0033072,5
ISIC_0033473,4
ISIC_0032338,5
ISIC_0025861,5
ISIC_0032138,3
ISIC_0032462,4
ISIC_0032020,5
ISIC_0031993,0
ISIC_0031656,5
ISIC_0026547,5
ISIC_0029754,5
ISIC_0030194,5
ISIC_0024846,5
ISIC_0026093,5
ISIC_0031433,5
ISIC_0026944,5
ISIC_0029735,5
ISIC_0028728,1
ISIC_0026647,4
ISIC_0027583,5
ISIC_0025596,6
ISIC_0027318,5
ISIC_0033014,5
ISIC_0025664,5
ISIC_0026227,5
ISIC_0031001,5
ISIC_0029026,5
ISIC_0033022,2
ISIC_0028961,5
ISIC_0031388,5
ISIC_0026458,4
ISIC_0030421,5
ISIC_0026053,5
ISIC_0024919,5
ISIC_0027887,5
ISIC_0032517,4
ISIC_0029659,0
ISIC_0030001,5
ISIC_0031936,5
ISIC_0029803,5
ISIC_0029784,5
ISIC_0025242,5
ISIC_0029970,5
ISIC_0027146,1
ISIC_0026447,5
ISIC_0031472,5
ISIC_0030046,5
ISIC_0028262,5
ISIC_0034103,2
ISIC_0026298,2
ISIC_0033604,5
ISIC_0025038,2
ISIC_0029713,0
ISIC_0025569,5
ISIC_0029128,5
ISIC_0028962,5
ISIC_0034023,5
ISIC_0031391,5
ISIC_0028678,5
ISIC_0030082,5
ISIC_0024952,4
ISIC_0032315,2
ISIC_0032507,5
ISIC_0029134,5
ISIC_0030731,2
ISIC_0031024,2
ISIC_0024502,5
ISIC_0028653,1
ISIC_0027879,5
ISIC_0031253,2
ISIC_0027735,2
ISIC_0030363,5
ISIC_0031534,5
ISIC_0031284,1
ISIC_0027162,2
ISIC_0030976,2
ISIC_0024477,2
ISIC_0033203,1
ISIC_0032702,5
ISIC_0032084,5
ISIC_0024713,5
ISIC_0034140,4
ISIC_0030308,5
ISIC_0029243,2
ISIC_0031614,1
ISIC_0028755,5
ISIC_0030761,5
ISIC_0031467,5
ISIC_0033159,5
ISIC_0033056,2
ISIC_0032005,5
ISIC_0028084,1
ISIC_0034219,5
ISIC_0025699,2
ISIC_0025443,5
ISIC_0033060,2
ISIC_0029428,5
ISIC_0026835,2
ISIC_0032679,5
ISIC_0026303,5
ISIC_0024475,6
ISIC_0032093,5
ISIC_0028375,5
ISIC_0032324,5
ISIC_0033313,5
ISIC_0026769,2
ISIC_0031215,6
ISIC_0028199,5
ISIC_0033746,5
ISIC_0032040,2
ISIC_0024643,2
ISIC_0034045,5
ISIC_0028684,5
ISIC_0030253,5
ISIC_0024741,2
ISIC_0030757,3
ISIC_0032705,5
ISIC_0033035,5
ISIC_0031091,5
ISIC_0024891,5
ISIC_0033650,5
ISIC_0024424,5
ISIC_0024418,0
ISIC_0025119,5
ISIC_0029974,1
ISIC_0028751,5
ISIC_0029618,5
ISIC_0032409,6
ISIC_0027903,6
ISIC_0031678,5
ISIC_0028496,2
ISIC_0027765,5
ISIC_0032603,4
ISIC_0030062,5
ISIC_0031539,1
ISIC_0026564,5
ISIC_0031761,2
ISIC_0026462,5
ISIC_0030688,5
ISIC_0028036,5
ISIC_0028609,5
ISIC_0029204,5
ISIC_0029722,5
ISIC_0031837,5
ISIC_0028266,5
ISIC_0030628,5
ISIC_0025188,4
ISIC_0025762,5
ISIC_0030294,5
ISIC_0025173,5
ISIC_0031590,5
ISIC_0033352,5
ISIC_0029110,5
ISIC_0030430,5
ISIC_0034059,4
ISIC_0029308,2
ISIC_0027400,5
ISIC_0026505,5
ISIC_0024553,3
ISIC_0026477,2
ISIC_0024435,2
ISIC_0031448,5
ISIC_0030561,2
ISIC_0025855,5
ISIC_0025806,5
ISIC_0032366,5
ISIC_0033976,5
ISIC_0031305,5
ISIC_0024666,1
ISIC_0032520,5
ISIC_0028276,5
ISIC_0028008,5
ISIC_0033049,5
ISIC_0026071,5
ISIC_0024691,5
ISIC_0026146,5
ISIC_0026062,5
ISIC_0030770,6
ISIC_0024796,5
ISIC_0031833,5
ISIC_0026078,5
ISIC_0024420,2
ISIC_0029403,5
ISIC_0033344,4
ISIC_0025243,5
ISIC_0032789,5
ISIC_0024973,3
ISIC_0028996,5
ISIC_0029085,5
ISIC_0031364,5
ISIC_0030749,5
ISIC_0033276,5
ISIC_0027607,5
ISIC_0027185,5
ISIC_0033521,5
ISIC_0028309,2
ISIC_0030745,5
ISIC_0025405,5
ISIC_0032316,1
ISIC_0031223,2
ISIC_0026076,5
ISIC_0025991,5
ISIC_0032928,5
ISIC_0032542,5
ISIC_0025041,5
ISIC_0024375,6
ISIC_0031616,5
ISIC_0033681,5
ISIC_0027064,2
ISIC_0024637,5
ISIC_0028183,5
ISIC_0028060,5
ISIC_0028672,5
ISIC_0030801,2
ISIC_0031894,5
ISIC_0030217,5
ISIC_0029180,5
ISIC_0032967,2
ISIC_0029525,2
ISIC_0031815,5
ISIC_0032581,5
ISIC_0027615,0
ISIC_0031318,1
ISIC_0027662,5
ISIC_0033665,5
ISIC_0032657,5
ISIC_0031119,0
ISIC_0033052,5
ISIC_0029661,5
ISIC_0026869,5
ISIC_0024580,5
ISIC_0032222,1
ISIC_0031103,6
ISIC_0033320,4
ISIC_0026220,5
ISIC_0031064,5
ISIC_0029734,5
ISIC_0030170,5
ISIC_0025456,5
ISIC_0033433,5
ISIC_0028537,4
ISIC_0030513,5
ISIC_0026986,5
ISIC_0029063,5
ISIC_0032989,5
ISIC_0026761,5
ISIC_0033797,5
ISIC_0033844,6
ISIC_0025749,5
ISIC_0026622,4
ISIC_0027005,5
ISIC_0033742,5
ISIC_0032879,4
ISIC_0024605,5
ISIC_0024494,2
ISIC_0026926,5
ISIC_0027110,5
ISIC_0024344,5
ISIC_0024733,4
ISIC_0032905,5
ISIC_0027549,5
ISIC_0027649,2
ISIC_0027586,5
ISIC_0028268,5
ISIC_0033419,5
ISIC_0027563,6
ISIC_0024964,5
ISIC_0024656,5
ISIC_0028783,5
ISIC_0024512,5
ISIC_0032328,5
ISIC_0032134,4
ISIC_0027365,1
ISIC_0033337,4
ISIC_0032028,5
ISIC_0028584,4
ISIC_0025872,5
ISIC_0029868,5
ISIC_0027040,5
ISIC_0031789,1
ISIC_0027517,4
ISIC_0027617,5
ISIC_0028719,1
ISIC_0026511,2
ISIC_0029676,2
ISIC_0033714,5
ISIC_0024660,5
ISIC_0024383,2
ISIC_0031552,1
ISIC_0029610,0
ISIC_0032493,5
ISIC_0029340,2
ISIC_0028152,5
ISIC_0030458,2
ISIC_0032555,5
ISIC_0024908,5
ISIC_0031687,5
ISIC_0025862,5
ISIC_0024461,1
ISIC_0030543,5
ISIC_0029217,2
ISIC_0032373,2
ISIC_0033140,5
ISIC_0025215,5
ISIC_0033732,2
ISIC_0031038,5
ISIC_0033024,4
ISIC_0031834,5
ISIC_0032868,5
ISIC_0027533,2
ISIC_0034068,4
ISIC_0028928,1
ISIC_0029454,4
ISIC_0028501,5
ISIC_0025559,5
ISIC_0029788,5
ISIC_0030433,5
ISIC_0028941,0
ISIC_0027747,2
ISIC_0027217,5
ISIC_0031034,4
ISIC_0024621,5
ISIC_0030893,1
ISIC_0030133,0
ISIC_0033546,4
ISIC_0025638,5
ISIC_0031489,1
ISIC_0026947,2
ISIC_0034313,4
ISIC_0028577,1
ISIC_0030579,3
ISIC_0029570,4
ISIC_0024393,5
ISIC_0031358,3
ISIC_0028633,5
ISIC_0029786,5
ISIC_0029758,5
ISIC_0027847,5
ISIC_0029932,0
ISIC_0027688,5
ISIC_0032342,5
ISIC_0034037,2
ISIC_0028212,5
ISIC_0025696,0
ISIC_0032804,2
ISIC_0024967,4
ISIC_0029479,5
ISIC_0033424,4
ISIC_0029941,5
ISIC_0028032,5
ISIC_0029896,5
ISIC_0026811,4
ISIC_0032687,4
ISIC_0033662,4
ISIC_0028156,4
ISIC_0026164,5
ISIC_0027773,5
ISIC_0032706,5
ISIC_0033209,4
ISIC_0025418,5
ISIC_0026070,2
ISIC_0026591,5
ISIC_0029564,1
ISIC_0027763,5
ISIC_0032043,2
ISIC_0026456,6
ISIC_0031701,5
ISIC_0029865,5
ISIC_0032821,5
ISIC_0030451,5
ISIC_0029544,5
ISIC_0026782,5
ISIC_0030705,2
ISIC_0031417,4
ISIC_0024950,5
ISIC_0026384,5
ISIC_0025975,1
ISIC_0026899,5
ISIC_0032596,4
ISIC_0032027,5
ISIC_0032490,5
ISIC_0025112,5
ISIC_0032605,5
ISIC_0032482,1
ISIC_0027632,5
ISIC_0032174,1
ISIC_0032277,0
ISIC_0033852,5
ISIC_0027320,2
ISIC_0027079,5
ISIC_0026153,2
ISIC_0032034,5
ISIC_0033191,5
ISIC_0025920,5
ISIC_0032873,4
ISIC_0025694,5
ISIC_0026638,5
ISIC_0030769,5
ISIC_0026583,5
ISIC_0033526,4
ISIC_0032869,4
ISIC_0033120,4
ISIC_0030501,4
ISIC_0027183,5
ISIC_0029126,2
ISIC_0029382,5
ISIC_0030275,6
ISIC_0024517,0
ISIC_0027687,5
ISIC_0024428,5
ISIC_0033000,0
ISIC_0024526,5
ISIC_0030901,4
ISIC_0032620,5
ISIC_0030684,5
ISIC_0033964,5
ISIC_0027382,5
ISIC_0027414,5
ISIC_0027441,5
ISIC_0026208,5
ISIC_0024380,5
ISIC_0027729,5
ISIC_0032563,5
ISIC_0024567,5
ISIC_0029135,2
ISIC_0024984,1
ISIC_0028725,5
ISIC_0030124,2
ISIC_0029595,5
ISIC_0033280,2
ISIC_0025069,0
ISIC_0032090,5
ISIC_0031553,5
ISIC_0029197,5
ISIC_0030092,5
ISIC_0029919,1
ISIC_0032518,5
ISIC_0027658,5
ISIC_0032549,5
ISIC_0029923,5
ISIC_0030419,5
ISIC_0031351,1
ISIC_0032140,5
ISIC_0027683,5
ISIC_0025748,4
ISIC_0030660,5
ISIC_0030777,5
ISIC_0033617,5
ISIC_0026979,5
ISIC_0024987,4
ISIC_0030234,5
ISIC_0030179,5
ISIC_0032965,4
ISIC_0028358,5
ISIC_0025327,5
ISIC_0026449,5
ISIC_0027697,5
ISIC_0032355,5
ISIC_0025361,5
ISIC_0025577,0
ISIC_0032541,5
ISIC_0026788,5
ISIC_0033588,5
ISIC_0034077,5
ISIC_0029759,5
ISIC_0028793,5
ISIC_0024396,3
ISIC_0027291,1
ISIC_0029809,5
ISIC_0027152,5
ISIC_0026451,5
ISIC_0030475,5
ISIC_0027347,5
ISIC_0027448,5
ISIC_0028818,1
ISIC_0033105,5
ISIC_0026607,2
ISIC_0030157,5
ISIC_0027835,5
ISIC_0024926,5
ISIC_0028986,5
ISIC_0026508,5
ISIC_0027551,5
ISIC_0024369,5
ISIC_0025680,6
ISIC_0031765,5
ISIC_0034026,1
ISIC_0033885,4
ISIC_0034147,5
ISIC_0030912,5
ISIC_0031165,5
ISIC_0027053,2
ISIC_0025813,5
ISIC_0028530,5
ISIC_0027144,4
ISIC_0033794,5
ISIC_0029553,5
ISIC_0029806,5
ISIC_0033311,5
ISIC_0034186,2
ISIC_0024615,5
ISIC_0026985,5
ISIC_0033708,4
ISIC_0026474,5
ISIC_0025028,5
ISIC_0027033,4
ISIC_0033930,5
ISIC_0025625,5
ISIC_0028846,2
ISIC_0030181,1
ISIC_0025759,5
ISIC_0026877,4
ISIC_0026616,5
ISIC_0032994,5
ISIC_0026283,5
ISIC_0032683,5
ISIC_0027190,4
ISIC_0030931,5
ISIC_0029702,5
ISIC_0027963,5
ISIC_0034067,5
ISIC_0034129,5
ISIC_0028731,5
ISIC_0030632,5
ISIC_0031353,5
ISIC_0024316,5
ISIC_0028392,5
ISIC_0024799,1
ISIC_0026778,5
ISIC_0032592,4
ISIC_0033011,5
ISIC_0032402,5
ISIC_0030434,5
ISIC_0031703,5
ISIC_0034053,5
ISIC_0032947,0
ISIC_0031718,4
ISIC_0024422,2
ISIC_0027900,4
ISIC_0033518,4
ISIC_0029472,2
ISIC_0026917,5
ISIC_0031895,5
ISIC_0030191,0
ISIC_0024634,1
ISIC_0030330,5
ISIC_0027779,5
ISIC_0030142,0
ISIC_0031274,5
ISIC_0031134,5
ISIC_0027566,5
ISIC_0029999,5
ISIC_0027433,1
ISIC_0030283,6
ISIC_0032370,5
ISIC_0024591,5
ISIC_0032938,4
ISIC_0028905,5
ISIC_0029335,5
ISIC_0034166,5
ISIC_0024849,5
ISIC_0029701,5
ISIC_0029172,4
ISIC_0030735,5
ISIC_0025313,4
ISIC_0025738,5
ISIC_0024977,5
ISIC_0030269,5
ISIC_0030162,5
ISIC_0027673,4
ISIC_0025834,5
ISIC_0025230,5
ISIC_0024518,5
ISIC_0032306,2
ISIC_0031016,2
ISIC_0033991,6
ISIC_0030454,5
ISIC_0032768,1
ISIC_0026640,5
ISIC_0029398,5
ISIC_0029960,5
ISIC_0033840,5
ISIC_0028848,5
ISIC_0028562,5
ISIC_0026273,2
ISIC_0028734,5
ISIC_0033065,5
ISIC_0029201,1
ISIC_0024777,5
ISIC_0030183,4
ISIC_0033793,5
ISIC_0033666,1
ISIC_0034255,1
ISIC_0026047,5
ISIC_0028936,5
ISIC_0032016,5
ISIC_0026179,5
ISIC_0026984,0
ISIC_0025426,5
ISIC_0031806,5
ISIC_0028187,5
ISIC_0025104,5
ISIC_0033562,4
ISIC_0027207,5
ISIC_0029367,5
ISIC_0031849,5
ISIC_0026982,5
ISIC_0029441,5
ISIC_0026758,5
ISIC_0032713,5
ISIC_0027058,1
ISIC_0027501,5
ISIC_0029498,5
ISIC_0028503,2
ISIC_0026202,5
ISIC_0032627,5
ISIC_0034281,5
ISIC_0027766,5
ISIC_0025308,5
ISIC_0028908,5
ISIC_0029716,5
ISIC_0025541,5
ISIC_0025642,2
ISIC_0032826,2
ISIC_0030581,5
ISIC_0026442,1
ISIC_0026409,2
ISIC_0027770,2
ISIC_0025867,2
ISIC_0027446,5
ISIC_0026008,5
ISIC_0031297,5
ISIC_0026669,5
ISIC_0034097,5
ISIC_0027290,5
ISIC_0031142,5
ISIC_0024561,5
ISIC_0031731,5
ISIC_0029481,5
ISIC_0033570,4
ISIC_0025432,5
ISIC_0032237,5
ISIC_0027007,5
ISIC_0033207,5
ISIC_0033323,4
ISIC_0026347,5
ISIC_0034270,5
ISIC_0029077,5
ISIC_0026762,5
ISIC_0027677,1
ISIC_0029251,2
ISIC_0029292,5
ISIC_0029725,5
ISIC_0027049,5
ISIC_0033868,2
ISIC_0025624,5
ISIC_0031288,5
ISIC_0030371,5
ISIC_0024317,5
ISIC_0029888,5
ISIC_0025783,4
ISIC_0024371,2
ISIC_0026612,5
ISIC_0024619,5
ISIC_0025582,5
ISIC_0033605,5
ISIC_0027668,0
ISIC_0025875,5
ISIC_0025773,5
ISIC_0033181,5
ISIC_0029202,2
ISIC_0024902,5
ISIC_0031092,5
ISIC_0033502,5
ISIC_0027101,4
ISIC_0027396,5
ISIC_0028511,2
ISIC_0031707,2
ISIC_0027437,2
ISIC_0024759,5
ISIC_0033659,2
ISIC_0026739,5
ISIC_0025842,2
ISIC_0031144,5
ISIC_0031232,5
ISIC_0029456,5
ISIC_0032836,4
ISIC_0029405,5
ISIC_0027070,5
ISIC_0029485,5
ISIC_0032531,4
ISIC_0027560,4
ISIC_0026382,5
ISIC_0031282,5
ISIC_0032658,5
ISIC_0031244,5
ISIC_0028362,5
ISIC_0025165,5
ISIC_0026783,2
ISIC_0032607,5
ISIC_0025726,5
ISIC_0028942,5
ISIC_0034262,4
ISIC_0032909,5
ISIC_0033416,4
ISIC_0029669,1
ISIC_0030154,5
ISIC_0027938,5
ISIC_0027474,5
ISIC_0029605,5
ISIC_0030595,5
ISIC_0033963,5
ISIC_0032163,5
ISIC_0029100,2
ISIC_0029361,5
ISIC_0026819,5
ISIC_0025372,5
ISIC_0026670,5
ISIC_0033420,5
ISIC_0031955,6
ISIC_0029435,5
ISIC_0029488,5
ISIC_0032945,5
ISIC_0026387,5
ISIC_0034189,2
ISIC_0029262,5
ISIC_0027871,5
ISIC_0032650,5
ISIC_0031234,5
ISIC_0024842,5
ISIC_0028330,5
ISIC_0030099,5
ISIC_0032189,5
ISIC_0028781,5
ISIC_0031606,5
ISIC_0030773,5
ISIC_0030916,5
ISIC_0031794,5
ISIC_0028879,5
ISIC_0030674,5
ISIC_0024391,5
ISIC_0032678,5
ISIC_0032302,1
ISIC_0027310,2
ISIC_0032862,4
ISIC_0033769,5
ISIC_0032772,5
ISIC_0029055,5
ISIC_0030622,5
ISIC_0030366,4
ISIC_0030613,5
ISIC_0027905,2
ISIC_0031843,5
ISIC_0027317,5
ISIC_0030928,5
ISIC_0028049,5
ISIC_0024949,1
ISIC_0034304,5
ISIC_0033958,5
ISIC_0025384,5
ISIC_0033466,2
ISIC_0032704,5
ISIC_0024462,5
ISIC_0033601,2
ISIC_0025580,5
ISIC_0027116,5
ISIC_0032707,5
ISIC_0029278,1
ISIC_0027036,5
ISIC_0026934,5
ISIC_0029411,5
ISIC_0029825,5
ISIC_0027693,4
ISIC_0026950,4
ISIC_0034308,5
ISIC_0029121,5
ISIC_0031956,5
ISIC_0025824,1
ISIC_0027383,5
ISIC_0025839,5
ISIC_0025295,5
ISIC_0033504,1
ISIC_0029475,5
ISIC_0026813,5
ISIC_0028607,2
ISIC_0026970,1
ISIC_0026772,5
ISIC_0026993,4
ISIC_0031439,5
ISIC_0024933,5
ISIC_0030221,5
ISIC_0029418,2
ISIC_0034261,5
ISIC_0032748,5
ISIC_0031299,5
ISIC_0025653,5
ISIC_0031568,5
ISIC_0028929,4
ISIC_0030992,5
ISIC_0025574,5
ISIC_0029875,5
ISIC_0031065,6
ISIC_0030520,5
ISIC_0027343,0
ISIC_0029094,4
ISIC_0026940,1
ISIC_0028599,5
ISIC_0030672,5
ISIC_0031824,1
ISIC_0028615,2
ISIC_0031070,5
ISIC_0026711,5
ISIC_0028024,5
ISIC_0029098,5
ISIC_0033044,5
ISIC_0033636,4
ISIC_0031821,4
ISIC_0027520,5
ISIC_0027496,5
ISIC_0029698,4
ISIC_0032842,2
ISIC_0031518,5
ISIC_0033917,5
ISIC_0032442,5
ISIC_0026808,5
ISIC_0031428,2
ISIC_0034298,5
ISIC_0027622,4
ISIC_0031732,5
ISIC_0033261,4
ISIC_0026784,5
ISIC_0029800,5
ISIC_0030403,1
ISIC_0026032,5
ISIC_0026453,1
ISIC_0029011,5
ISIC_0030023,5
ISIC_0033877,5
ISIC_0025434,2
ISIC_0027805,5
ISIC_0025160,5
ISIC_0025554,2
ISIC_0027998,1
ISIC_0027387,4
ISIC_0033833,5
ISIC_0032275,5
ISIC_0033411,5
ISIC_0025821,5
ISIC_0024946,0
ISIC_0033937,5
ISIC_0025095,5
ISIC_0031753,2
ISIC_0032872,4
ISIC_0034225,5
ISIC_0032856,4
ISIC_0024437,5
ISIC_0026219,2
ISIC_0024694,5
ISIC_0030323,2
